ID,LabID,LongID,SiO2,TiO2,Al2O3,FeO,MnO,MgO,CaO,Na2O,K2O,P2O5,SO2,Cl,Total,SiO2_n,TiO2_n,Al2O3_n,FeO_n,MnO_n,MgO_n,CaO_n,Na2O_n,K2O_n,P2O5_n,SO2_n,Cl_n,Total_n,Type,TAS_Class,Group,Eruption_ID,Magma,Volcano
SAM-971,RR-2B-11,SAM-971_RR-2B-11_MB1910_Burney,77.77954011,0.174673107,12.59788109,1.636613261,0.00585948,0.216396642,1.339295185,4.283481622,1.939689791,0.026569709,0,0,100,77.77954011,0.174673107,12.59788109,1.636613261,0.00585948,0.216396642,1.339295185,4.283481622,1.939689791,0.026569709,0,0,100,Acid,Rhyolite,SAM,MB1910,0,Burney
SAM-972,RR-2B-12,SAM-972_RR-2B-12_MB1910_Burney,78.21861135,0.189246737,12.77162473,1.042476278,0.035420512,0.215154312,1.210875514,4.139139869,2.125230739,0.052118754,0,0,99.9998988,78.21869051,0.189246929,12.77163765,1.042477333,0.035420548,0.21515453,1.21087674,4.139144057,2.12523289,0.052118807,0,0,100,Acid,Rhyolite,SAM,MB1910,0,Burney
SAM-973,RR-2B-13,SAM-973_RR-2B-13_MB1910_Burney,77.96529642,0.134479176,12.73422979,1.190431282,0.100935849,0.262637117,1.262921573,4.22095367,2.049303594,0.078709571,0,0,99.99989804,77.96537591,0.134479313,12.73424278,1.190432495,0.100935952,0.262637385,1.26292286,4.220957974,2.049305683,0.078709651,0,0,100,Acid,Rhyolite,SAM,MB1910,0,Burney
SAM-974,RR-2B-14,SAM-974_RR-2B-14_MB1910_Burney,78.44408428,0.147153405,12.52347508,1.054050578,0,0.285045407,1.291348306,4.095598261,2.109541818,0.049599959,0,0,99.9998971,78.444165,0.147153556,12.52348797,1.054051662,0,0.2850457,1.291349635,4.095602475,2.109543989,0.04960001,0,0,100,Acid,Rhyolite,SAM,MB1910,0,Burney
SAM-975,RR-2B-15,SAM-975_RR-2B-15_MB1910_Burney,78.57488174,0.157170162,12.61644973,0.948528557,0,0.238254055,1.284185275,4.049095022,2.10104175,0.030291718,0,0,99.99989801,78.57496188,0.157170322,12.6164626,0.948529524,0,0.238254298,1.284186585,4.049099152,2.101043892,0.030291749,0,0,100,Acid,Rhyolite,SAM,MB1910,0,Burney
SAM-976,RTB-1B-1,SAM-976_RTB-1B-1_MB1910?_Burney,76.21027554,0.405876748,13.60492255,1.253242524,0.039121894,0.203660942,1.034407654,5.243778948,1.961255906,0.043354078,0,0,99.99989678,76.2103542,0.405877167,13.60493659,1.253243817,0.039121935,0.203661152,1.034408722,5.243784361,1.96125793,0.043354123,0,0,100,Acid,Rhyolite,SAM,MB1910?,0,Burney
SAM-977,RTB-1B-2,SAM-977_RTB-1B-2_MB1910?_Burney,79.10351465,0.166160745,12.24787672,1.049319386,0.024749595,0.258178472,1.354035559,3.998011571,1.798047532,0,0,0,99.99989423,79.10359832,0.166160921,12.24788967,1.049320496,0.024749622,0.258178745,1.354036991,3.9980158,1.798049434,0,0,0,100,Acid,Rhyolite,SAM,MB1910?,0,Burney
SAM-978,RTB-1B-3,SAM-978_RTB-1B-3_MB1910?_Burney,78.93935614,0.203823595,12.31610418,1.100309118,0.027803737,0.293683583,1.357202965,4.122987665,1.638623303,0,0,0,99.99989428,78.93943959,0.203823811,12.3161172,1.100310282,0.027803767,0.293683893,1.3572044,4.122992024,1.638625035,0,0,0,100,Acid,Rhyolite,SAM,MB1910?,0,Burney
SAM-979,RTB-1B-4,SAM-979_RTB-1B-4_MB1910?_Burney,79.14983887,0.117923647,12.0594019,1.134908283,0.034394397,0.205832307,1.371610096,4.080329075,1.783808784,0.061845826,0,0,99.99989319,79.14992341,0.117923773,12.059414780000001,1.134909496,0.034394434,0.205832527,1.371611561,4.080333434,1.78381069,0.061845892,0,0,100,Acid,Rhyolite,SAM,MB1910?,0,Burney
SAM-980,RTB-1B-5,SAM-980_RTB-1B-5_MB1910?_Burney,78.20046872,0.271389801,12.50614992,1.243314447,0.030895057,0.310114428,1.576494363,4.073492147,1.72462135,0.06295397,0,0,99.9998942,78.20055146,0.271390089,12.50616315,1.243315763,0.03089509,0.310114756,1.576496031,4.073496457,1.724623175,0.062954036,0,0,100,Acid,Rhyolite,SAM,MB1910?,0,Burney
SAM-981,RTB-1B-6,SAM-981_RTB-1B-6_MB1910?_Burney,78.13612908,0.213891009,12.46988836,1.322467273,0.046562754,0.321580667,1.54146105,4.241675579,1.700922538,0.005315383,0,0,99.99989369,78.13621215,0.213891237,12.46990161,1.322468679,0.046562804,0.321581009,1.541462689,4.241680088,1.700924346,0.005315389,0,0,100,Acid,Rhyolite,SAM,MB1910?,0,Burney
SAM-982,RTB-1B-7,SAM-982_RTB-1B-7_MB1910?_Burney,78.47261037,0.205155087,12.51561821,1.215036005,0.04905196,0.278522504,1.399454534,4.242047214,1.589451934,0.032946918,0,0,99.99989474,78.47269298,0.205155303,12.51563138,1.215037284,0.049052012,0.278522798,1.399456007,4.242051679,1.589453607,0.032946952,0,0,100,Acid,Rhyolite,SAM,MB1910?,0,Burney
SAM-983,RTB-1B-8,SAM-983_RTB-1B-8_MB1910?_Burney,78.43436204,0.21821439,12.33477751,1.097954015,0.043198191,0.274859076,1.381495081,4.436284786,1.778749031,0,0,0,99.99989412,78.43444509,0.218214621,12.33479057,1.097955178,0.043198236,0.274859368,1.381496544,4.436289483,1.778750915,0,0,0,100,Acid,Rhyolite,SAM,MB1910?,0,Burney
SAM-984,RTB-1B-9,SAM-984_RTB-1B-9_MB1910?_Burney,78.56691245,0.252902778,12.23279743,1.144617675,0.009198387,0.3029124,1.391705381,4.313726319,1.765667391,0.019559788,0,0,100,78.56691245,0.252902778,12.23279743,1.144617675,0.009198387,0.3029124,1.391705381,4.313726319,1.765667391,0.019559788,0,0,100,Acid,Rhyolite,SAM,MB1910?,0,Burney
SAM-985,RTB-1B-10,SAM-985_RTB-1B-10_MB1910?_Burney,77.00380191,0.277370729,13.49715255,1.368814999,0.040215572,0.268139186,1.538590503,4.403552128,1.602256316,0,0,0,99.99989389,77.00388362,0.277371024,13.49716687,1.368816451,0.040215615,0.268139471,1.538592135,4.403556801,1.602258017,0,0,0,100,Acid,Rhyolite,SAM,MB1910?,0,Burney
SAM-986,RTB-1B-11,SAM-986_RTB-1B-11_MB1910?_Burney,78.14986273,0.230832227,12.04019196,0.868378955,0.040204694,0.193385638,0.982946421,3.415807764,4.062901782,0.015381743,0,0,99.99989392,78.14994563,0.230832471,12.04020474,0.868379876,0.040204737,0.193385843,0.982947463,3.415811388,4.062906092,0.015381759,0,0,100,Acid,Rhyolite,SAM,MB1910?,0,Burney
SAM-987,RTB-1B-12,SAM-987_RTB-1B-12_MB1910?_Burney,77.3305909,0.187805868,12.51338091,1.640409598,0.104208071,0.35426538,1.577316921,4.65834264,1.598347813,0.035331899,0,0,100,77.3305909,0.187805868,12.51338091,1.640409598,0.104208071,0.35426538,1.577316921,4.65834264,1.598347813,0.035331899,0,0,100,Acid,Rhyolite,SAM,MB1910?,0,Burney
SAM-988,RTB-1B-13,SAM-988_RTB-1B-13_MB1910?_Burney,78.01420707,0.304726348,12.64720893,1.229240518,0,0.292153723,1.555596044,4.368454643,1.566250811,0.022055369,0,0,99.99989345,78.01429019,0.304726673,12.64722241,1.229241827,0,0.292154034,1.555597701,4.368459298,1.56625248,0.022055392,0,0,100,Acid,Rhyolite,SAM,MB1910?,0,Burney
SAM-989,RTB-1B-14,SAM-989_RTB-1B-14_MB1910?_Burney,78.82353811,0.142422921,12.16243181,1.083216583,0.055427749,0.248105163,1.297114906,4.296970266,1.858149304,0.032517613,0,0,99.99989442,78.82362133,0.142423071,12.16244465,1.083217727,0.055427808,0.248105425,1.297116276,4.296974803,1.858151266,0.032517647,0,0,100,Acid,Rhyolite,SAM,MB1910?,0,Burney
SAM-990,RTB-1B-15,SAM-990_RTB-1B-15_MB1910?_Burney,78.30790601,0.17170188,12.57877604,1.147852986,0.04009551,0.305741487,1.502259207,4.36924685,1.576314239,0,0,0,99.99989421,78.30798885,0.171702061,12.57878935,1.1478542,0.040095552,0.30574181,1.502260797,4.369251472,1.576315906,0,0,0,100,Acid,Rhyolite,SAM,MB1910?,0,Burney
SAM-991,RTB-2B-1,SAM-991_RTB-2B-1_R1_Reclus,78.25161276,0,12.7957789,1.34021529,0.033090422,0.237272158,1.526415414,3.044744422,2.727565811,0.043304829,0,0,100,78.25161276,0,12.7957789,1.34021529,0.033090422,0.237272158,1.526415414,3.044744422,2.727565811,0.043304829,0,0,100,Acid,Rhyolite,SAM,R1,0,Reclus
SAM-992,RTB-2B-2,SAM-992_RTB-2B-2_R1_Reclus,78.45466001,0,12.97410725,1.261895849,0.042917324,0.215535649,1.372616217,3.202876621,2.459995677,0.015395404,0,0,100,78.45466001,0,12.97410725,1.261895849,0.042917324,0.215535649,1.372616217,3.202876621,2.459995677,0.015395404,0,0,100,Acid,Rhyolite,SAM,R1,0,Reclus
SAM-993,RTB-2B-3,SAM-993_RTB-2B-3_R1_Reclus,77.47298586,0.112034698,12.74731425,1.271849638,0.128636299,0.247771052,1.468145288,3.454907861,2.952892176,0.143462885,0,0,100,77.47298586,0.112034698,12.74731425,1.271849638,0.128636299,0.247771052,1.468145288,3.454907861,2.952892176,0.143462885,0,0,100,Acid,Rhyolite,SAM,R1,0,Reclus
SAM-994,RTB-2B-4,SAM-994_RTB-2B-4_R1_Reclus,77.13336761,0.190780015,13.04618387,1.58584576,0.104204926,0.261089482,1.578604934,3.345366396,2.729161638,0.02539536,0,0,100,77.13336761,0.190780015,13.04618387,1.58584576,0.104204926,0.261089482,1.578604934,3.345366396,2.729161638,0.02539536,0,0,100,Acid,Rhyolite,SAM,R1,0,Reclus
SAM-995,RTB-2B-5,SAM-995_RTB-2B-5_R1_Reclus,78.28573372,0,12.63813241,1.283212368,0.161251919,0.184211981,1.495274054,3.200271269,2.681012454,0.070899822,0,0,100,78.28573372,0,12.63813241,1.283212368,0.161251919,0.184211981,1.495274054,3.200271269,2.681012454,0.070899822,0,0,100,Acid,Rhyolite,SAM,R1,0,Reclus
SAM-996,RTB-2B-6,SAM-996_RTB-2B-6_R1_Reclus,77.54311034,0.027957888,12.67111311,1.417805357,0.614248206,0.239344279,1.313814395,3.488442869,2.684163559,0,0,0,100,77.54311034,0.027957888,12.67111311,1.417805357,0.614248206,0.239344279,1.313814395,3.488442869,2.684163559,0,0,0,100,Acid,Rhyolite,SAM,R1,0,Reclus
SAM-997,RTB-2B-7,SAM-997_RTB-2B-7_R1_Reclus,78.09113869,0.092510886,12.84759605,1.186742881,0.310290262,0.221620658,1.333992042,3.031945599,2.536420159,0.347742766,0,0,100,78.09113869,0.092510886,12.84759605,1.186742881,0.310290262,0.221620658,1.333992042,3.031945599,2.536420159,0.347742766,0,0,100,Acid,Rhyolite,SAM,R1,0,Reclus
SAM-998,EO-2B-1,SAM-998_EO-2B-1_R1_Reclus,77.73894548,0.030240483,12.87716884,1.204951321,0.2398943,0.245678554,1.452760915,3.715520268,2.494839837,0,0,0,100,77.73894548,0.030240483,12.87716884,1.204951321,0.2398943,0.245678554,1.452760915,3.715520268,2.494839837,0,0,0,100,Acid,Rhyolite,SAM,R1,0,Reclus
SAM-999,EO-2B-2,SAM-999_EO-2B-2_R1_Reclus,77.96208382,0.082061485,12.85783845,1.233545728,0.120678655,0.124561359,1.494001746,3.357490052,2.606763881,0.160974832,0,0,100,77.96208382,0.082061485,12.85783845,1.233545728,0.120678655,0.124561359,1.494001746,3.357490052,2.606763881,0.160974832,0,0,100,Acid,Rhyolite,SAM,R1,0,Reclus
SAM-1000,EO-2B-3,SAM-1000_EO-2B-3_R1_Reclus,77.39285582,0,12.58533745,1.543817914,0.506862101,0.301391419,1.437468766,3.739050168,2.49321637,0,0,0,100,77.39285582,0,12.58533745,1.543817914,0.506862101,0.301391419,1.437468766,3.739050168,2.49321637,0,0,0,100,Acid,Rhyolite,SAM,R1,0,Reclus
SAM-1001,EO-2B-4,SAM-1001_EO-2B-4_R1_Reclus,76.252735,0.06115471,13.0128921,1.39957212,0.18579287,0.134256864,1.664744613,3.484097244,2.464717073,1.340037402,0,0,100,76.252735,0.06115471,13.0128921,1.39957212,0.18579287,0.134256864,1.664744613,3.484097244,2.464717073,1.340037402,0,0,100,Acid,Rhyolite,SAM,R1,0,Reclus
SAM-1002,EO-2B-5,SAM-1002_EO-2B-5_R1_Reclus,78.1127831,0.070220068,12.87897025,1.175450307,0.070850788,0.201514777,1.38821291,3.538334586,2.543375083,0.020288134,0,0,100,78.1127831,0.070220068,12.87897025,1.175450307,0.070850788,0.201514777,1.38821291,3.538334586,2.543375083,0.020288134,0,0,100,Acid,Rhyolite,SAM,R1,0,Reclus
SAM-1003,EO-2B-6,SAM-1003_EO-2B-6_R1_Reclus,77.74719098,0.280219468,12.95733982,1.217856715,0.016285721,0.224217602,1.561748099,3.348449284,2.646692318,0,0,0,100,77.74719098,0.280219468,12.95733982,1.217856715,0.016285721,0.224217602,1.561748099,3.348449284,2.646692318,0,0,0,100,Acid,Rhyolite,SAM,R1,0,Reclus
SAM-1004,EO-2B-7,SAM-1004_EO-2B-7_R1_Reclus,78.05027532,0,12.90522674,1.225127498,0.052396588,0.265476047,1.628528302,3.201378612,2.671590887,0,0,0,100,78.05027532,0,12.90522674,1.225127498,0.052396588,0.265476047,1.628528302,3.201378612,2.671590887,0,0,0,100,Acid,Rhyolite,SAM,R1,0,Reclus
SAM-1005,EO-2B-8,SAM-1005_EO-2B-8_R1_Reclus,77.69784173,0.271013198,13.01637376,1.206850745,0.084933507,0.181268187,1.583194044,3.276006703,2.663272116,0.019246016,0,0,100,77.69784173,0.271013198,13.01637376,1.206850745,0.084933507,0.181268187,1.583194044,3.276006703,2.663272116,0.019246016,0,0,100,Acid,Rhyolite,SAM,R1,0,Reclus
SAM-1006,EO-2B-9,SAM-1006_EO-2B-9_R1_Reclus,77.67824486,0.330094365,12.71183341,1.349637902,0.15707168,0.399384718,1.514126291,3.326140141,2.533466631,0,0,0,100,77.67824486,0.330094365,12.71183341,1.349637902,0.15707168,0.399384718,1.514126291,3.326140141,2.533466631,0,0,0,100,Acid,Rhyolite,SAM,R1,0,Reclus
SAM-1007,EO-2B-10,SAM-1007_EO-2B-10_R1_Reclus,77.43899228,0.11160443,12.78468244,1.60874444,0.100565516,0.230399345,1.716399167,3.194398308,2.81421407,0,0,0,100,77.43899228,0.11160443,12.78468244,1.60874444,0.100565516,0.230399345,1.716399167,3.194398308,2.81421407,0,0,0,100,Acid,Rhyolite,SAM,R1,0,Reclus
SAM-1008,EO-2B-11,SAM-1008_EO-2B-11_R1_Reclus,77.322897,0.109012043,12.9924897,1.414246804,0.041567986,0.202332172,1.647754965,3.53411017,2.657337425,0.078251734,0,0,100,77.322897,0.109012043,12.9924897,1.414246804,0.041567986,0.202332172,1.647754965,3.53411017,2.657337425,0.078251734,0,0,100,Acid,Rhyolite,SAM,R1,0,Reclus
SAM-1009,LA-1B-1,SAM-1009_LA-1B-1_R2_Reclus,78.00805271,0.163998325,12.56422058,1.23527436,0.03358752,0.19209159,1.461679127,3.462417223,2.788593512,0.089981382,0,0,99.99989633,78.00813358,0.163998495,12.56423361,1.235275641,0.033587555,0.192091789,1.461680642,3.462420813,2.788596403,0.089981475,0,0,100,Acid,Rhyolite,SAM,R2,0,Reclus
SAM-1010,LA-1B-2,SAM-1010_LA-1B-2_R2_Reclus,78.19786739,0.102093119,12.47804788,1.282991202,0,0.19263249,1.41753985,3.62367552,2.667865456,0.037287096,0,0,100,78.19786739,0.102093119,12.47804788,1.282991202,0,0.19263249,1.41753985,3.62367552,2.667865456,0.037287096,0,0,100,Acid,Rhyolite,SAM,R2,0,Reclus
SAM-1011,LA-1B-3,SAM-1011_LA-1B-3_R2_Reclus,78.3194323,0.175094168,12.39111791,1.222506222,0.092696913,0.169734143,1.492399274,3.321113876,2.78511132,0.030793872,0,0,100,78.3194323,0.175094168,12.39111791,1.222506222,0.092696913,0.169734143,1.492399274,3.321113876,2.78511132,0.030793872,0,0,100,Acid,Rhyolite,SAM,R2,0,Reclus
SAM-1012,LA-1B-4,SAM-1012_LA-1B-4_R2_Reclus,77.99125775,0.157536879,12.60295035,1.281510001,0.04327013,0.204167796,1.522856501,3.465811346,2.699131867,0.031402351,0,0,99.99989498,77.99133966,0.157537045,12.60296359,1.281511347,0.043270175,0.20416801,1.5228581,3.465814986,2.699134702,0.031402384,0,0,100,Acid,Rhyolite,SAM,R2,0,Reclus
SAM-1013,LA-1B-5,SAM-1013_LA-1B-5_R2_Reclus,77.78714608,0.060986964,12.68905436,1.300915746,0.036926927,0.222921474,1.462954865,3.65084911,2.761673825,0.02657065,0,0,100,77.78714608,0.060986964,12.68905436,1.300915746,0.036926927,0.222921474,1.462954865,3.65084911,2.761673825,0.02657065,0,0,100,Acid,Rhyolite,SAM,R2,0,Reclus
SAM-1014,LA-1B-6,SAM-1014_LA-1B-6_R2_Reclus,77.7899234,0.159272208,12.73551843,1.230057075,0.082817376,0.214031809,1.391623972,3.629779209,2.691043207,0.075933312,0,0,100,77.7899234,0.159272208,12.73551843,1.230057075,0.082817376,0.214031809,1.391623972,3.629779209,2.691043207,0.075933312,0,0,100,Acid,Rhyolite,SAM,R2,0,Reclus
SAM-1015,LA-1B-7,SAM-1015_LA-1B-7_R2_Reclus,77.75399916,0.126704077,12.83630497,1.134011853,0,0.14723387,1.42754642,3.701583905,2.840991568,0.031624176,0,0,100,77.75399916,0.126704077,12.83630497,1.134011853,0,0.14723387,1.42754642,3.701583905,2.840991568,0.031624176,0,0,100,Acid,Rhyolite,SAM,R2,0,Reclus
SAM-1016,LA-1B-8,SAM-1016_LA-1B-8_R2_Reclus,77.9698119,0.141420826,12.60467839,1.253035355,0.089902512,0.208822257,1.425407896,3.50243083,2.769363912,0.035024308,0,0,99.99989819,77.96989128,0.14142097,12.60469123,1.253036631,0.089902604,0.208822469,1.425409347,3.502434396,2.769366731,0.035024344,0,0,100,Acid,Rhyolite,SAM,R2,0,Reclus
SAM-1017,LA-1B-9,SAM-1017_LA-1B-9_R2_Reclus,77.95476075,0.070765996,12.45032869,1.325587822,0.143979231,0.186398041,1.478540263,3.640268095,2.732750279,0.016620832,0,0,100,77.95476075,0.070765996,12.45032869,1.325587822,0.143979231,0.186398041,1.478540263,3.640268095,2.732750279,0.016620832,0,0,100,Acid,Rhyolite,SAM,R2,0,Reclus
SAM-1018,LA-1B-10,SAM-1018_LA-1B-10_R2_Reclus,77.97748058,0.147060508,12.44598495,1.296986197,0.054991465,0.185387893,1.614332775,3.593192307,2.655837792,0.028641388,0,0,99.99989585,77.97756179,0.147060661,12.445997910000001,1.296987548,0.054991522,0.185388086,1.614334457,3.593196049,2.655840558,0.028641418,0,0,100,Acid,Rhyolite,SAM,R2,0,Reclus
SAM-1019,LA-1B-11,SAM-1019_LA-1B-11_R2_Reclus,77.73137531,0.249362503,12.682103,1.332194901,0.030687558,0.224311435,1.482188169,3.475835636,2.734741551,0.057095558,0,0,99.99989562,77.73145645,0.249362763,12.68211623,1.332196292,0.03068759,0.224311669,1.482189716,3.475839264,2.734744406,0.057095618,0,0,100,Acid,Rhyolite,SAM,R2,0,Reclus
SAM-1020,LA-1B-12,SAM-1020_LA-1B-12_R2_Reclus,78.18865038,0.190587433,12.43910347,1.196523286,0.009144871,0.229764894,1.475649702,3.408542973,2.84738041,0.014652578,0,0,100,78.18865038,0.190587433,12.43910347,1.196523286,0.009144871,0.229764894,1.475649702,3.408542973,2.84738041,0.014652578,0,0,100,Acid,Rhyolite,SAM,R2,0,Reclus
SAM-1021,LA-1B-13,SAM-1021_LA-1B-13_R2_Reclus,77.58896345,0.174300863,12.89491999,1.314466763,0,0.201365566,1.546554423,3.542445604,2.727369624,0.00950922,0,0,99.9998955,77.58904453,0.174301045,12.89493346,1.314468136,0,0.201365776,1.546556039,3.542449306,2.727372474,0.00950923,0,0,100,Acid,Rhyolite,SAM,R2,0,Reclus
SAM-1022,LA-1B-14,SAM-1022_LA-1B-14_R2_Reclus,77.93155277,0.159814035,12.56353627,1.230954797,0.079959278,0.228903032,1.450450855,3.532841314,2.801187787,0.020695343,0,0,99.99989548,77.93163422,0.159814202,12.5635494,1.230956084,0.079959362,0.228903271,1.450452371,3.532845006,2.801190715,0.020695364,0,0,100,Acid,Rhyolite,SAM,R2,0,Reclus
SAM-1023,LA-1B-15,SAM-1023_LA-1B-15_R2_Reclus,77.97047022,0.110282369,12.55297418,1.343230897,0.055350053,0.198111414,1.393881417,3.540314681,2.809276251,0.026004081,0,0,99.99989557,77.97055165,0.110282484,12.55298729,1.3432323,0.05535011,0.198111621,1.393882873,3.540318378,2.809279185,0.026004108,0,0,100,Acid,Rhyolite,SAM,R2,0,Reclus
SAM-1024,LA-1B-16,SAM-1024_LA-1B-16_R2_Reclus,78.02699426,0.084540607,12.61815756,1.230873474,0.030942282,0.221106202,1.397017793,3.597695796,2.779560892,0.013006247,0,0,99.99989511,78.0270761,0.084540695,12.6181708,1.230874765,0.030942314,0.221106434,1.397019259,3.59769957,2.779563808,0.013006261,0,0,100,Acid,Rhyolite,SAM,R2,0,Reclus
SAM-1025,LA-1B-17,SAM-1025_LA-1B-17_R2_Reclus,77.99172358,0.155313631,12.72650777,1.279976891,0.079226697,0.179489809,1.517552324,3.516535041,2.553674256,0,0,0,100,77.99172358,0.155313631,12.72650777,1.279976891,0.079226697,0.179489809,1.517552324,3.516535041,2.553674256,0,0,0,100,Acid,Rhyolite,SAM,R2,0,Reclus
SAM-1026,LA-1B-18,SAM-1026_LA-1B-18_R2_Reclus,77.8756261,0.124378109,12.69014185,1.262705913,0.027546124,0.228254333,1.503471653,3.501091331,2.786153762,5.25689e-4,0,0,99.99989486,77.87570797,0.12437824,12.69015519,1.26270724,0.027546153,0.228254573,1.503473233,3.501095012,2.786156691,5.2569e-4,0,0,100,Acid,Rhyolite,SAM,R2,0,Reclus
SAM-1027,LA-1B-19,SAM-1027_LA-1B-19_R2_Reclus,77.99667298,0.11811971,12.68034442,1.228277587,0,0.229020412,1.590274218,3.400257373,2.741130559,0.015798119,0,0,99.99989538,77.99675458,0.118119834,12.68035769,1.228278872,0,0.229020652,1.590275881,3.400260931,2.741133427,0.015798135,0,0,100,Acid,Rhyolite,SAM,R2,0,Reclus
SAM-1028,LA-1B-20,SAM-1028_LA-1B-20_R2_Reclus,77.98961918,0.144029796,12.55512758,1.314849338,0.065804062,0.198233454,1.366794511,3.634108884,2.720448741,0.010881795,0,0,99.99989734,77.98969924,0.144029943,12.55514047,1.314850688,0.06580413,0.198233657,1.366795914,3.634112614,2.720451533,0.010881806,0,0,100,Acid,Rhyolite,SAM,R2,0,Reclus
SAM-1029,LA-1B-21,SAM-1029_LA-1B-21_R2_Reclus,77.90087535,0.129238829,12.75020229,1.277165695,0.023804464,0.22251555,1.415497217,3.453179786,2.78910675,0.038311906,0,0,99.99989783,77.90095494,0.129238961,12.75021531,1.277167,0.023804489,0.222515777,1.415498663,3.453183314,2.7891096,0.038311945,0,0,100,Acid,Rhyolite,SAM,R2,0,Reclus
SAM-1030,LA-1B-22,SAM-1030_LA-1B-22_R2_Reclus,78.1791823,0.097763146,12.43973362,1.201358657,0.094420816,0.177561269,1.535382739,3.593004504,2.652974256,0.028618699,0,0,100,78.1791823,0.097763146,12.43973362,1.201358657,0.094420816,0.177561269,1.535382739,3.593004504,2.652974256,0.028618699,0,0,100,Acid,Rhyolite,SAM,R2,0,Reclus
SAM-1031,LA-1B-23,SAM-1031_LA-1B-23_R2_Reclus,78.32099498,0.2041023,12.53845841,1.128774457,0.057837685,0.2043111,1.482482176,3.319924874,2.703963969,0.039150057,0,0,100,78.32099498,0.2041023,12.53845841,1.128774457,0.057837685,0.2043111,1.482482176,3.319924874,2.703963969,0.039150057,0,0,100,Acid,Rhyolite,SAM,R2,0,Reclus
NAP-10,PC079/2/149-1,NAP-10_PC079/2/149-1_UK_Deception,72.97,0.41,14.14,3.37,0.16,0.18,0.77,4.64,2.47,0,0,0,99.11,73.62526486,0.413681768,14.26697609,3.400262335,0.161436787,0.181616386,0.776914539,4.681666835,2.492180406,0,0,0,100,Acid,Rhyolite,NAP,DI_NAP_UK,0,Deception
NAP-11,PC079/2/149-2,NAP-11_PC079/2/149-2_UK_Deception,72.49,0.33,14.06,3.19,0.13,0.2,0.59,5.35,2.33,0,0,0,98.67,73.4671126,0.334448161,14.2495186,3.232998885,0.131752306,0.202695855,0.597952772,5.422114118,2.361406709,0,0,0,100,Acid,Rhyolite,NAP,DI_NAP_UK,0,Deception
NAP-12,PC079/2/149-3,NAP-12_PC079/2/149-3_UK_Deception,72.44,0.41,14.13,3.27,0.15,0.26,0.72,4.81,2.68,0,0,0,98.87,73.26792758,0.414685951,14.29149388,3.307373318,0.151714372,0.262971579,0.728228988,4.864974209,2.71063012,0,0,0,100,Acid,Rhyolite,NAP,DI_NAP_UK,0,Deception
NAP-13,PC079/2/149-4,NAP-13_PC079/2/149-4_UK_Deception,72.42,0.36,14.24,3.49,0.14,0.2,0.72,5.48,2.42,0,0,0,99.47,72.80587112,0.361918166,14.31587413,3.508595556,0.140745954,0.201065648,0.723836333,5.509198753,2.43289434,0,0,0,100,Acid,Rhyolite,NAP,DI_NAP_UK,0,Deception
NAP-14,PC079/2/149-5,NAP-14_PC079/2/149-5_UK_Deception,71.89,0.28,14.4,3.34,0.25,0.25,0.62,5.98,2.58,0,0,0,99.59,72.18596245,0.281152726,14.45928306,3.353750377,0.25102922,0.25102922,0.622552465,6.004618938,2.590621548,0,0,0,100,Acid,Rhyolite,NAP,DI_NAP_UK,0,Deception
NAP-15,PC079/2/149-6,NAP-15_PC079/2/149-6_UK_Deception,71.47,0.37,14.36,3.2,0.21,0.2,0.67,5.04,2.53,0,0,0,98.05,72.89138195,0.377358491,14.64558899,3.263640999,0.214176441,0.203977562,0.683324834,5.140234574,2.580316165,0,0,0,100,Acid,Rhyolite,NAP,DI_NAP_UK,0,Deception
NAP-16,PC079/2/149-7,NAP-16_PC079/2/149-7_UK_Deception,70.93,0.47,13.93,3.19,0.16,0.23,0.72,6.22,2.34,0,0,0,98.19,72.23749873,0.478663815,14.18678073,3.24880334,0.162949384,0.234239739,0.733272227,6.334657297,2.383134739,0,0,0,100,Acid,Rhyolite,NAP,DI_NAP_UK,0,Deception
NAP-17,PC079/2/149-8,NAP-17_PC079/2/149-8_UK_Deception,70.86,0.37,14.2,3.33,0.19,0.21,0.76,5.12,2.62,0,0,0,97.66,72.55785378,0.378865452,14.54024165,3.409789064,0.194552529,0.215031743,0.778210117,5.242678681,2.682776981,0,0,0,100,Acid,Rhyolite,NAP,DI_NAP_UK,0,Deception
NAP-18,PC079/2/149-9,NAP-18_PC079/2/149-9_UK_Deception,70.8,0.37,14.05,2.98,0.18,0.18,0.82,5.31,2.46,0,0,0,97.15,72.87699434,0.380854349,14.4621719,3.067421513,0.185280494,0.185280494,0.844055584,5.465774575,2.532166752,0,0,0,100,Acid,Rhyolite,NAP,DI_NAP_UK,0,Deception
NAP-48,GC027/2/4-1,NAP-48_GC027/2/4-1_UK_Deception,72.51,0.39,13.96,3.26,0.09,0.16,0.69,5.14,2.58,0,0,0,98.78,73.40554768,0.394816765,14.13241547,3.300263211,0.091111561,0.161976109,0.698521968,5.203482486,2.61186475,0,0,0,100,Acid,Rhyolite,NAP,DI_NAP_UK,0,Deception
